carat,cut,color,clarity,price,x,y,z,volume
2.0,Fair,F,SI2,15351,7.63,7.59,5.34,309.25
1.92,Very Good,E,SI2,15364,7.85,7.92,4.93,306.51
1.53,Premium,G,VVS2,15365,7.31,7.34,4.58,245.74
1.53,Ideal,G,VVS2,15365,7.44,7.5,4.56,254.45
2.29,Premium,G,SI2,15366,8.41,8.36,5.23,367.71
1.02,Premium,D,IF,15370,6.52,6.45,3.99,167.8
2.01,Good,I,SI1,15371,7.94,8.01,4.96,315.45
2.24,Premium,I,SI2,15375,8.29,8.36,5.15,356.92
1.27,Ideal,F,IF,15377,6.98,7.02,4.29,210.21
1.51,Ideal,F,VS1,15378,7.33,7.3,4.57,244.54
2.01,Premium,I,VS2,15379,7.98,8.06,4.98,320.31
2.2,Ideal,J,VS2,15384,8.34,8.39,5.15,360.36
1.7,Good,E,VS2,15385,7.43,7.52,4.79,267.63
1.36,Ideal,F,VVS1,15386,7.23,7.13,4.4,226.82
2.07,Premium,I,SI1,15392,8.35,8.31,4.95,343.47
2.0,Good,E,SI2,15393,7.75,7.86,5.05,307.62
2.06,Premium,I,VS1,15393,8.42,8.35,4.9,344.5
2.01,Good,D,SI2,15394,7.85,7.98,5.11,320.11
2.54,Very Good,I,SI2,15394,8.67,8.56,5.47,405.96
1.75,Premium,E,SI1,15394,7.82,7.74,4.69,283.87
1.54,Ideal,G,VS2,15395,7.44,7.46,4.53,251.43
2.01,Premium,H,VS2,15395,8.03,7.94,5.0,318.79
2.01,Ideal,H,VS2,15395,8.03,7.97,5.04,322.56
2.04,Premium,E,SI2,15398,8.04,8.0,5.03,323.53
1.52,Premium,G,VVS2,15404,7.29,7.25,4.57,241.54
2.04,Very Good,I,SI1,15412,8.06,7.99,5.06,325.86
2.28,Premium,H,SI2,15413,8.39,8.33,5.23,365.52
1.54,Ideal,G,VVS2,15415,7.36,7.43,4.59,251.0
2.75,Premium,H,SI2,15415,8.99,8.97,5.48,441.91
2.14,Premium,I,VS2,15418,8.39,8.43,5.0,353.64
1.51,Good,G,VVS1,15420,7.54,7.53,4.36,247.54
1.51,Premium,G,VVS1,15420,7.33,7.3,4.55,243.47
2.2,Very Good,I,SI2,15424,8.42,8.49,5.09,363.86
1.55,Ideal,F,VS2,15426,7.44,7.48,4.61,256.55
1.61,Ideal,F,VS2,15426,7.52,7.46,4.71,264.23
1.61,Premium,F,VS2,15426,7.53,7.47,4.67,262.68
2.26,Premium,H,SI2,15428,8.5,8.43,5.19,371.89
2.47,Ideal,J,SI2,15430,8.64,8.57,5.34,395.4
2.3,Ideal,G,SI2,15433,8.47,8.41,5.2,370.41
1.51,Very Good,F,VS1,15440,7.29,7.33,4.51,241.0
1.5,Ideal,F,VS2,15444,7.31,7.33,4.53,242.73
1.54,Very Good,G,IF,15444,7.55,7.61,4.5,258.55
2.0,Very Good,H,SI2,15446,7.98,8.09,5.03,324.73
2.05,Ideal,J,VS1,15450,8.12,8.16,5.03,333.28
2.0,Ideal,H,VS2,15451,8.03,7.94,4.99,318.15
2.0,Premium,H,SI2,15451,8.2,8.15,4.88,326.13
2.0,Premium,H,SI2,15451,8.11,8.07,4.91,321.35
2.13,Very Good,G,SI2,15454,8.27,8.34,5.11,352.45
1.64,Ideal,F,VS2,15458,7.62,7.63,4.71,273.84
1.78,Premium,H,VS1,15460,7.83,7.96,4.75,296.05
1.59,Premium,F,VS2,15461,7.59,7.62,4.58,264.89
1.11,Ideal,E,IF,15464,6.65,6.69,4.12,183.29
2.18,Premium,J,VS2,15465,8.46,8.41,5.07,360.72
1.53,Very Good,G,VVS2,15466,7.33,7.38,4.6,248.84
2.01,Good,H,SI1,15467,7.81,7.91,5.02,310.12
1.92,Ideal,H,SI1,15472,8.0,8.06,4.92,317.24
2.1,Very Good,I,SI1,15474,8.26,8.34,4.97,342.38
2.01,Premium,I,VS1,15475,8.07,7.94,4.92,315.25
2.07,Ideal,H,SI2,15475,8.15,8.23,5.07,340.07
1.5,Premium,F,VS1,15478,7.49,7.41,4.44,246.42
2.0,Premium,G,SI2,15485,8.07,8.0,4.83,311.82
2.0,Very Good,G,SI2,15485,8.03,7.93,5.07,322.85
2.11,Ideal,I,SI1,15486,8.37,8.29,5.08,352.49
1.52,Ideal,E,VS2,15488,7.42,7.32,4.6,249.85
2.06,Premium,I,SI1,15494,8.25,8.16,4.99,335.93
1.21,Ideal,F,IF,15497,6.75,6.84,4.27,197.15
2.02,Premium,G,SI2,15498,8.15,8.22,4.99,334.3
2.14,Premium,I,SI1,15499,8.42,8.36,4.99,351.25
1.53,Premium,G,VVS2,15505,7.34,7.31,4.58,245.74
1.53,Ideal,G,VVS2,15505,7.5,7.44,4.56,254.45
1.5,Very Good,F,VS1,15508,7.34,7.4,4.56,247.68
2.19,Ideal,I,SI2,15509,8.31,8.44,5.15,361.2
2.0,Very Good,I,VS2,15510,8.13,8.21,4.86,324.39
2.1,Ideal,I,SI2,15511,8.2,8.22,5.08,342.41
1.55,Ideal,G,VVS2,15512,7.41,7.45,4.6,253.94
1.51,Very Good,D,VS1,15513,7.23,7.29,4.56,240.34
2.24,Premium,I,SI2,15515,8.36,8.29,5.15,356.92
2.06,Premium,I,SI1,15517,8.24,8.19,5.01,338.1
2.01,Premium,I,VS2,15520,8.06,7.98,4.98,320.31
1.52,Premium,F,VS1,15522,7.42,7.39,4.52,247.85
2.01,Premium,H,VS2,15528,8.14,8.09,4.96,326.63
2.01,Premium,I,SI1,15528,8.01,7.99,4.99,319.36
2.01,Premium,I,SI1,15528,8.1,8.06,4.92,321.21
1.51,Ideal,G,VVS2,15529,7.34,7.31,4.54,243.6
2.11,Very Good,H,SI2,15530,8.22,8.3,5.08,346.59
1.51,Premium,D,VS2,15531,7.33,7.29,4.51,241.0
1.3,Ideal,D,VVS1,15535,6.98,7.02,4.31,211.19
2.0,Fair,E,SI2,15540,8.16,8.04,4.86,318.85
2.0,Fair,D,SI1,15540,7.98,7.89,5.14,323.63
2.04,Premium,I,SI2,15543,8.28,8.22,4.97,338.27
1.75,Very Good,D,SI1,15544,7.76,7.8,4.78,289.32
2.14,Premium,I,VS2,15559,8.43,8.39,5.0,353.64
2.01,Premium,G,SI2,15562,8.19,8.15,4.85,323.73
2.01,Ideal,H,SI2,15562,8.24,8.2,4.94,333.79
2.01,Very Good,G,SI2,15563,8.01,8.05,5.08,327.56
1.7,Premium,G,VS2,15568,7.64,7.54,4.75,273.63
1.02,Ideal,D,IF,15575,6.39,6.35,4.01,162.71
1.58,Ideal,E,VS2,15579,7.45,7.55,4.7,264.36
1.51,Premium,F,VS1,15581,7.33,7.29,4.51,241.0
2.22,Ideal,G,SI2,15584,8.47,8.42,5.14,366.57
1.5,Fair,E,VS1,15584,7.14,7.07,4.65,234.73
1.5,Ideal,F,VS2,15584,7.33,7.31,4.53,242.73
1.5,Very Good,F,VS1,15585,7.39,7.48,4.5,248.75
2.01,Good,I,VS2,15587,8.14,8.19,4.89,326.0
2.09,Ideal,H,SI2,15589,8.15,8.2,5.07,338.83
1.53,Ideal,F,VS1,15592,7.38,7.46,4.56,251.05
1.89,Very Good,D,SI2,15594,7.75,7.81,4.88,295.37
1.5,Very Good,D,VS1,15600,7.3,7.36,4.41,236.94
1.78,Premium,H,VS1,15601,7.96,7.83,4.75,296.05
1.59,Premium,F,VS2,15602,7.62,7.59,4.58,264.89
2.26,Ideal,I,SI2,15606,8.36,8.44,5.17,364.79
2.02,Premium,H,SI2,15606,8.15,8.08,4.98,327.94
1.56,Ideal,G,VVS2,15609,7.41,7.45,4.63,255.6
1.56,Ideal,G,VVS2,15609,7.39,7.45,4.64,255.46
2.15,Ideal,J,VS1,15613,8.35,8.39,5.1,357.29
2.1,Premium,I,SI1,15615,8.34,8.26,4.97,342.38
2.04,Very Good,H,SI2,15618,8.06,8.12,5.07,331.82
2.01,Very Good,E,SI2,15618,7.86,7.8,4.96,304.09
2.01,Good,H,SI1,15618,8.22,8.18,4.99,335.53
1.53,Good,F,VS1,15619,7.31,7.39,4.47,241.47
2.01,Fair,D,SI2,15627,8.2,8.17,4.86,325.59
2.18,Ideal,I,SI1,15646,8.39,8.51,5.17,369.13
2.12,Ideal,I,SI2,15647,8.28,8.31,5.06,348.16
1.52,Good,E,VS1,15649,7.21,7.25,4.62,241.5
1.52,Very Good,F,VS2,15649,7.31,7.36,4.61,248.03
2.04,Premium,G,SI2,15651,8.23,8.3,4.98,340.18
2.01,Premium,H,VS2,15651,8.03,7.97,5.02,321.28
2.0,Premium,I,VS2,15651,8.21,8.13,4.86,324.39
2.1,Ideal,I,SI2,15653,8.22,8.2,5.08,342.41
2.08,Premium,I,VVS1,15654,8.22,8.18,5.1,342.92
1.55,Very Good,F,VS1,15658,7.38,7.45,4.57,251.26
1.7,Premium,E,SI1,15662,7.68,7.6,4.76,277.83
1.42,Very Good,F,VVS1,15665,7.35,7.38,4.3,233.24
2.02,Very Good,H,SI2,15666,8.04,7.98,5.02,322.08
1.71,Premium,G,VS2,15671,7.86,7.81,4.65,285.45
1.04,Premium,D,IF,15671,6.6,6.54,3.98,171.79
2.01,Premium,H,SI2,15673,8.08,8.04,5.01,325.47
2.01,Very Good,I,VS2,15675,7.97,8.03,5.0,320.0
2.01,Ideal,I,SI1,15680,8.04,8.08,5.02,326.12
2.03,Premium,I,SI1,15683,8.13,8.09,4.98,327.54
2.18,Very Good,I,SI2,15684,8.51,8.55,5.02,365.26
1.51,Ideal,F,VS2,15688,7.37,7.32,4.58,247.08
2.03,Very Good,E,SI2,15690,7.99,8.04,5.05,324.41
2.06,Ideal,I,VS2,15691,8.39,8.29,4.94,343.59
2.0,Very Good,H,SI2,15694,7.94,8.07,5.04,322.94
2.02,Fair,H,SI1,15695,8.8,8.33,4.81,352.59
2.08,Very Good,H,SI2,15696,8.37,8.41,4.95,348.44
1.63,Ideal,G,VS1,15697,7.56,7.6,4.68,268.89
2.05,Very Good,H,VS2,15701,8.05,7.91,5.07,322.83
2.18,Ideal,I,SI2,15706,8.31,8.34,5.2,360.39
2.01,Premium,I,SI1,15707,8.01,7.99,4.99,319.36
2.0,Good,I,VS1,15708,8.03,8.1,4.74,308.3
1.5,Premium,F,VS1,15708,7.27,7.3,4.53,240.41
2.27,Ideal,I,SI2,15710,8.36,8.39,5.28,370.34
2.16,Ideal,J,VS1,15714,8.27,8.33,5.1,351.33
2.06,Premium,I,SI1,15716,8.25,8.16,4.99,335.93
2.03,Ideal,G,SI2,15717,8.15,8.1,5.08,335.36
2.13,Ideal,I,SI2,15718,8.25,8.27,5.12,349.32
1.58,Ideal,E,VS2,15721,7.55,7.45,4.7,264.36
2.01,Good,I,VS2,15729,8.19,8.14,4.89,326.0
2.01,Ideal,I,VS2,15729,7.75,7.65,5.14,304.74
2.01,Fair,I,VS2,15729,7.79,7.74,5.15,310.52
2.01,Ideal,I,VS2,15729,7.91,7.87,5.12,318.73
2.24,Ideal,I,SI2,15730,8.38,8.41,5.21,367.18
1.68,Ideal,G,VS2,15740,7.61,7.64,4.76,276.75
2.0,Very Good,H,SI1,15745,7.97,8.08,4.99,321.34
2.46,Ideal,G,SI2,15745,8.6,8.52,5.44,398.6
2.48,Very Good,H,SI2,15746,8.6,8.55,5.43,399.27
2.15,Premium,G,SI2,15751,8.46,8.41,4.97,353.61
2.07,Very Good,I,SI1,15751,8.11,8.02,5.09,331.06
1.7,Ideal,G,VS2,15756,7.66,7.6,4.8,279.44
2.11,Premium,G,SI2,15757,8.33,8.4,4.94,345.66
2.17,Very Good,I,SI1,15760,8.24,8.27,5.13,349.58
1.52,Ideal,G,VVS2,15760,7.45,7.49,4.52,252.22
2.04,Premium,H,SI2,15760,8.12,8.06,5.07,331.82
2.0,Fair,H,SI1,15762,7.92,7.76,5.15,316.51
2.02,Good,I,VS1,15765,7.88,7.96,5.19,325.54
2.11,Ideal,J,VS1,15766,8.2,8.23,5.07,342.15
1.19,Very Good,D,VVS1,15767,6.95,7.0,4.14,201.41
2.14,Very Good,I,SI1,15769,8.28,8.32,5.09,350.65
2.01,Very Good,H,SI2,15773,7.9,7.93,4.99,312.61
2.01,Premium,H,SI2,15773,8.06,8.11,5.04,329.45
2.09,Very Good,F,SI2,15773,8.32,8.29,5.0,344.86
1.51,Ideal,D,VS2,15776,7.42,7.45,4.53,250.41
2.52,Fair,J,SI2,15776,8.51,8.43,5.51,395.28
2.27,Premium,H,SI2,15783,8.5,8.45,5.15,369.9
2.02,Ideal,I,SI1,15785,8.07,8.11,5.04,329.86
2.02,Ideal,H,SI2,15785,8.05,8.0,5.03,323.93
1.5,Ideal,D,VS2,15788,7.34,7.37,4.56,246.68
1.52,Good,E,VS1,15792,7.27,7.19,4.63,242.02
1.52,Good,E,VS1,15792,7.25,7.21,4.62,241.5
1.52,Ideal,F,VS2,15792,7.36,7.31,4.61,248.03
1.52,Premium,F,VS2,15792,7.42,7.37,4.54,248.27
1.55,Ideal,G,VVS2,15794,7.35,7.33,4.59,247.29
1.7,Ideal,G,VS2,15797,7.6,7.67,4.68,272.81
1.7,Premium,G,VS2,15797,7.8,7.85,4.62,282.88
2.19,Premium,H,SI1,15801,8.27,8.25,5.15,351.37
1.72,Premium,G,VS2,15801,7.69,7.73,4.71,279.98
1.55,Premium,F,VS1,15801,7.45,7.38,4.57,251.26
1.32,Ideal,D,VVS2,15802,7.16,7.23,4.27,221.04
1.82,Ideal,F,SI1,15802,7.8,7.84,4.83,295.36
1.7,Premium,E,SI1,15804,7.78,7.74,4.66,280.61
1.7,Premium,E,SI1,15804,7.62,7.52,4.68,268.18
2.06,Very Good,G,SI2,15805,8.22,8.26,4.93,334.73
1.76,Premium,E,SI1,15805,7.93,7.84,4.77,296.56
1.28,Premium,E,IF,15806,7.1,7.07,4.24,212.84
2.02,Premium,I,VS2,15808,8.03,7.93,5.02,319.66
2.03,Very Good,F,SI2,15811,8.21,8.3,4.94,336.63
1.06,Ideal,D,IF,15813,6.57,6.61,4.03,175.01
2.02,Ideal,G,SI2,15814,7.96,8.02,5.07,323.66
2.34,Premium,I,SI1,15818,8.59,8.53,5.28,386.88
2.1,Premium,I,SI1,15818,8.28,8.24,5.08,346.59
2.01,Very Good,I,VS2,15819,7.97,8.05,5.01,321.43
1.52,Very Good,F,VS1,15819,7.25,7.3,4.64,245.57
1.61,Ideal,F,VS2,15819,7.49,7.56,4.67,264.44
1.51,Ideal,D,VS2,15821,7.32,7.34,4.55,244.47
1.59,Ideal,G,VVS2,15823,7.47,7.44,4.67,259.54
2.4,Fair,J,SI2,15824,8.35,8.29,5.44,376.56
2.21,Very Good,G,SI2,15825,8.42,8.48,5.13,366.29
2.03,Very Good,I,VS2,15826,8.06,8.12,4.97,325.27
2.03,Ideal,I,VS2,15826,8.17,8.27,4.92,332.42
2.1,Fair,F,SI2,15827,7.97,7.92,5.14,324.45
1.71,Very Good,G,VS2,15829,7.56,7.66,4.76,275.65
2.0,Ideal,H,VS2,15829,8.03,7.94,4.99,318.15
2.01,Good,G,SI2,15832,7.95,8.0,5.07,322.45
2.01,Premium,J,VVS1,15836,8.1,7.89,5.0,319.54
2.05,Premium,I,SI1,15837,8.24,8.21,5.03,340.28
2.0,Very Good,H,SI1,15840,8.1,8.13,4.88,321.36
2.0,Very Good,E,SI2,15840,8.25,8.32,4.81,330.16
1.63,Ideal,G,VS1,15840,7.6,7.56,4.68,268.89
2.01,Premium,F,SI2,15841,8.24,8.15,4.88,327.72
2.01,Ideal,G,SI2,15841,8.07,8.02,5.05,326.84
1.73,Ideal,E,SI1,15842,7.74,7.66,4.77,282.81
1.59,Ideal,G,VVS2,15843,7.53,7.59,4.58,261.76
1.55,Ideal,D,VS2,15845,7.56,7.54,4.54,258.79
2.07,Very Good,I,SI1,15847,8.12,8.16,5.07,335.93
1.74,Ideal,E,SI1,15847,7.67,7.72,4.79,283.63
0.32,Ideal,H,VVS2,645,4.37,4.42,2.71,52.34
0.32,Ideal,G,VS1,645,4.4,4.42,2.74,53.29
0.32,Ideal,G,VS1,645,4.41,4.45,2.71,53.18
0.32,Ideal,F,VS2,645,4.4,4.45,2.67,52.28
0.32,Ideal,G,VS1,645,4.42,4.45,2.74,53.89
0.32,Very Good,G,VS1,645,4.34,4.39,2.74,52.2
0.32,Ideal,F,VS2,645,4.44,4.47,2.72,53.98
0.32,Very Good,F,VS2,645,4.39,4.42,2.69,52.2
0.32,Ideal,F,VS2,645,4.41,4.44,2.71,53.06
0.32,Premium,F,VS2,645,4.4,4.44,2.68,52.36
0.32,Very Good,G,VS1,645,4.35,4.4,2.73,52.25
0.32,Ideal,F,VS2,645,4.37,4.39,2.71,51.99
0.32,Ideal,G,VS1,645,4.37,4.39,2.73,52.37
0.32,Very Good,G,VS1,645,4.33,4.37,2.73,51.66
0.32,Premium,F,VS2,645,4.37,4.4,2.69,51.72
0.32,Ideal,G,VS1,645,4.39,4.42,2.68,52.0
0.32,Ideal,G,VS1,645,4.42,4.46,2.72,53.62
0.32,Ideal,H,VVS2,645,4.37,4.39,2.71,51.99
0.32,Very Good,H,VVS2,645,4.34,4.39,2.71,51.63
0.32,Premium,G,VS1,645,4.4,4.44,2.68,52.36
0.32,Premium,G,VS1,645,4.37,4.39,2.72,52.18
0.32,Ideal,F,VS2,645,4.4,4.41,2.72,52.78
0.32,Very Good,F,VS2,645,4.4,4.43,2.66,51.85
0.32,Premium,F,VS2,645,4.41,4.44,2.64,51.69
0.32,Very Good,G,VS1,645,4.35,4.38,2.75,52.4
0.32,Premium,F,VS2,645,4.38,4.42,2.7,52.27
0.32,Ideal,G,VS1,645,4.41,4.45,2.7,52.99
0.32,Good,H,VVS2,645,4.34,4.37,2.76,52.35
0.32,Very Good,F,VS2,645,4.42,4.46,2.64,52.04
0.32,Ideal,F,VS2,645,4.38,4.4,2.74,52.81
1.5,Ideal,D,VS2,15848,7.21,7.27,4.53,237.45
2.02,Very Good,G,SI2,15848,8.06,8.02,5.07,327.73
2.18,Ideal,I,SI2,15850,8.34,8.31,5.2,360.39
2.02,Very Good,H,SI2,15851,8.17,8.28,4.93,333.5
1.5,Ideal,F,VS1,15851,7.34,7.3,4.56,244.33
2.0,Good,I,VS1,15851,8.1,8.03,4.74,308.3
1.5,Premium,F,VS1,15851,7.3,7.27,4.53,240.41
2.0,Very Good,F,SI1,15851,8.0,7.93,5.04,319.74
2.24,Ideal,I,SI2,15852,8.31,8.4,5.19,362.28
2.05,Ideal,H,SI2,15857,8.21,8.27,4.98,338.13
2.0,Very Good,E,SI2,15864,7.9,7.98,5.04,317.73
2.08,Premium,E,SI2,15873,8.22,8.16,5.1,342.08
2.04,Ideal,H,SI2,15874,8.19,8.25,5.03,339.86
1.3,Ideal,E,IF,15874,6.97,7.03,4.36,213.64
2.02,Very Good,G,SI2,15877,8.06,8.11,5.08,332.06
1.23,Very Good,E,VVS1,15878,6.9,6.98,4.25,204.69
1.55,Ideal,D,VS2,15887,7.34,7.37,4.57,247.22
2.01,Good,H,SI2,15888,8.08,8.01,5.15,333.31
2.01,Fair,H,VS2,15888,7.82,7.92,5.2,322.06
1.69,Premium,G,VVS2,15889,7.59,7.51,4.75,270.75
2.05,Premium,I,VS2,15897,8.07,8.12,5.06,331.57
2.0,Premium,G,SI2,15897,8.12,8.02,5.01,326.26
2.2,Premium,G,SI2,15897,8.44,8.36,5.08,358.44
2.03,Good,J,VVS2,15898,7.88,7.94,5.0,312.84
2.19,Very Good,I,SI2,15907,8.29,8.33,5.01,345.97
2.01,Premium,H,VS2,15908,8.14,8.09,4.96,326.63
2.14,Premium,I,SI1,15913,8.32,8.28,5.09,350.65
2.14,Premium,I,SI2,15915,8.41,8.37,5.04,354.77
2.01,Premium,H,SI2,15917,8.11,8.06,5.04,329.45
2.39,Premium,H,SI1,15917,8.57,8.52,5.28,385.53
2.01,Premium,H,SI2,15917,7.93,7.9,4.99,312.61
2.01,Very Good,I,VS2,15919,7.96,8.01,4.96,316.25
2.01,Very Good,I,VS2,15919,8.17,8.25,4.89,329.6
2.01,Good,H,SI1,15919,7.93,7.98,5.03,318.31
2.4,Premium,J,SI1,15920,8.75,8.71,5.21,397.07
1.52,Ideal,D,VS2,15922,7.36,7.4,4.58,249.45
2.0,Very Good,I,VS2,15923,8.17,8.2,4.8,321.57
1.0,Good,D,IF,15928,6.33,6.37,4.02,162.09
2.01,Very Good,H,VS1,15930,8.04,7.97,5.08,325.52
2.03,Premium,H,SI2,15930,8.09,8.17,5.01,331.14
2.14,Very Good,I,VS2,15931,8.16,8.21,5.14,344.35
2.5,Premium,H,SI2,15934,8.61,8.54,5.35,393.38
1.7,Very Good,G,VS2,15937,7.53,7.62,4.78,274.27
2.06,Very Good,G,SI2,15938,8.3,8.38,4.92,342.21
2.01,Premium,I,VS2,15939,8.13,8.08,4.89,321.23
1.7,Premium,G,VS2,15941,7.72,7.64,4.63,273.08
1.7,Premium,G,VS2,15941,7.85,7.8,4.62,282.88
1.7,Ideal,G,VS2,15941,7.67,7.6,4.68,272.81
2.02,Ideal,I,SI1,15942,8.07,8.18,5.03,332.04
1.72,Premium,G,VS2,15946,7.73,7.69,4.71,279.98
1.72,Very Good,E,SI1,15948,7.63,7.7,4.77,280.24
2.21,Ideal,G,SI2,15948,8.47,8.53,5.11,369.19
2.05,Very Good,H,SI2,15949,8.1,8.15,5.07,334.7
2.06,Premium,G,SI2,15949,8.26,8.22,4.93,334.73
2.01,Very Good,I,VVS2,15952,7.92,7.82,5.0,309.67
2.01,Ideal,F,SI2,15955,8.03,8.01,5.0,321.6
1.5,Very Good,E,VS1,15957,7.45,7.47,4.4,244.87
1.52,Ideal,G,VVS1,15959,7.3,7.39,4.58,247.08
1.52,Premium,G,VVS1,15959,7.38,7.48,4.49,247.86
2.0,Good,E,SI2,15962,8.01,8.15,4.86,317.27
2.01,Very Good,I,VS2,15965,8.02,8.1,5.02,326.11
1.55,Premium,F,VS1,15966,7.4,7.31,4.56,246.67
1.38,Ideal,F,VVS1,15968,7.04,7.1,4.45,222.43
2.21,Premium,G,SI2,15970,8.48,8.42,5.13,366.29
2.06,Ideal,F,SI2,15970,8.19,8.09,5.1,337.91
2.02,Ideal,H,SI2,15974,8.01,8.06,5.06,326.68
2.01,Good,G,SI2,15977,8.0,7.95,5.07,322.45
2.01,Premium,G,SI2,15977,8.21,8.15,4.89,327.2
1.54,Premium,G,VVS2,15983,7.41,7.37,4.6,251.21
2.0,Premium,H,SI1,15984,8.13,8.1,4.88,321.36
2.0,Premium,E,SI2,15984,8.32,8.25,4.81,330.16
2.0,Very Good,H,SI1,15984,7.95,7.93,5.02,316.48
2.02,Premium,H,VS2,15987,8.16,8.11,4.99,330.23
2.02,Very Good,F,SI1,15987,7.9,7.98,4.99,314.58
2.5,Ideal,J,SI2,15990,8.8,8.66,5.3,403.9
1.55,Premium,D,VS2,15991,7.48,7.51,4.61,258.97
1.53,Ideal,G,VVS1,15992,7.43,7.45,4.59,254.07
2.3,Premium,H,SI2,15992,8.46,8.42,5.29,376.82
2.07,Very Good,H,SI2,15992,8.1,8.08,5.12,335.09
1.74,Ideal,E,SI1,15992,7.72,7.67,4.79,283.63
1.5,Ideal,D,VS2,15992,7.27,7.21,4.53,237.45
2.07,Premium,I,SI1,15992,8.16,8.12,5.07,335.93
2.53,Ideal,J,SI2,15993,8.78,8.74,5.39,413.61
1.5,Ideal,D,VS2,15996,7.27,7.33,4.58,244.06
2.02,Premium,H,SI2,15996,8.28,8.17,4.93,333.5
2.01,Good,I,VS2,16003,7.87,7.95,5.03,314.71
2.25,Premium,J,SI1,16004,8.46,8.39,5.21,369.8
2.01,Good,F,SI2,16013,7.89,8.01,5.0,315.99
2.02,Ideal,I,VS2,16018,8.19,8.11,5.01,332.77
2.37,Premium,H,SI2,16021,8.55,8.5,5.31,385.9
1.5,Premium,E,VS1,16023,7.21,7.28,4.53,237.77
2.23,Premium,J,VS1,16025,8.41,8.34,5.17,362.62
2.0,Premium,H,SI2,16031,8.04,7.98,5.03,322.72
2.17,Good,H,SI2,16036,8.48,8.52,5.01,361.97
2.28,Very Good,I,SI2,16041,8.34,8.41,5.27,369.63
2.03,Very Good,J,VVS2,16043,7.94,7.88,5.0,312.84
1.5,Very Good,F,VS2,16048,7.45,7.48,4.41,245.75
1.53,Premium,E,VS2,16049,7.35,7.32,4.52,243.19
1.56,Ideal,G,VS1,16052,7.48,7.44,4.57,254.33
1.52,Ideal,F,VS1,16055,7.29,7.41,4.57,246.87
2.37,Ideal,J,VS2,16059,8.52,8.58,5.32,388.9
2.3,Ideal,J,VS2,16062,8.44,8.49,5.28,378.34
2.13,Good,H,SI2,16062,8.35,8.41,4.96,348.31
2.0,Very Good,E,SI2,16064,7.94,8.0,5.01,318.24
2.0,Very Good,E,SI2,16064,8.03,8.08,4.87,315.98
2.01,Premium,E,SI2,16064,8.27,8.2,4.83,327.54
1.6,Premium,G,VVS2,16068,7.51,7.57,4.57,259.81
2.0,Premium,I,VS2,16068,8.2,8.17,4.8,321.57
1.75,Very Good,G,VS2,16073,7.53,7.62,4.76,273.12
1.0,Very Good,D,IF,16073,6.37,6.33,4.02,162.09
2.03,Premium,H,SI2,16075,8.17,8.09,5.01,331.14
2.24,Very Good,H,SI2,16077,8.3,8.36,5.19,360.12
2.16,Very Good,I,VS2,16080,8.48,8.55,4.99,361.79
1.54,Very Good,F,VS1,16082,7.34,7.3,4.63,248.08
2.01,Good,F,SI2,16085,7.78,7.82,5.0,304.2
1.7,Very Good,G,VS2,16086,7.63,7.67,4.71,275.64
2.01,Fair,D,SI2,16086,7.87,7.76,5.23,319.4
1.01,Very Good,D,IF,16087,6.43,6.46,3.97,164.91
1.51,Premium,G,VS2,16091,7.39,7.33,4.51,244.3
2.0,Very Good,H,SI1,16092,8.11,8.17,4.91,325.33
2.24,Premium,I,SI2,16097,8.36,8.28,5.2,359.95
2.06,Premium,H,SI2,16098,6.29,6.25,4.96,194.99
2.31,Premium,J,VVS1,16100,8.49,8.42,5.25,375.3
1.52,Premium,G,VVS1,16104,7.48,7.38,4.49,247.86
1.52,Ideal,G,VVS1,16104,7.39,7.3,4.58,247.08
2.01,Very Good,H,SI2,16111,8.0,7.93,5.05,320.37
2.1,Premium,G,SI2,16112,8.17,8.27,5.0,337.83
1.62,Premium,F,VS1,16112,7.6,7.55,4.64,266.24
1.5,Very Good,F,VVS2,16116,7.17,7.25,4.6,239.12
1.7,Premium,G,VS2,16123,7.71,7.68,4.69,277.71
2.38,Very Good,J,VS2,16126,8.49,8.52,5.32,384.82
2.02,Ideal,I,SI1,16128,8.07,8.11,5.05,330.51
1.51,Very Good,E,VS1,16129,7.48,7.54,4.47,252.1
1.2,Ideal,D,VVS2,16130,6.81,6.83,4.22,196.28
1.73,Ideal,F,VS1,16131,7.73,7.64,4.77,281.7
1.55,Premium,D,VS2,16137,7.51,7.48,4.61,258.97
2.01,Very Good,H,SI2,16140,8.09,8.14,4.91,323.34
2.15,Ideal,H,SI2,16146,8.34,8.41,5.05,354.2
2.19,Ideal,I,SI2,16147,8.26,8.3,5.17,354.44
2.05,Good,G,SI2,16148,7.99,8.03,5.1,327.21
2.01,Good,I,VS2,16149,7.95,7.87,5.03,314.71
2.01,Premium,I,VS2,16149,8.08,7.97,4.94,318.12
2.12,Very Good,H,SI2,16151,8.15,8.19,5.09,339.75
1.74,Very Good,G,VS2,16169,7.64,7.68,4.82,282.81
1.54,Ideal,G,VVS1,16169,7.45,7.49,4.54,253.33
1.5,Premium,E,VS1,16169,7.28,7.21,4.53,237.77
2.43,Very Good,H,SI2,16170,8.56,8.5,5.39,392.18
1.98,Premium,I,VS1,16171,7.95,7.99,4.98,316.33
1.5,Ideal,G,VS1,16171,7.41,7.37,4.53,247.39
2.28,Premium,J,VS1,16174,8.58,8.53,5.16,377.65
